latitude,longitude,event_date,soil_wetness_gwet_top,soil_moisture_source
23.46805556,92.71638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.4725,92.71444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.49722222,92.70333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.51361111,92.69833333,2024-05-28,0.93,NASA_POWER_MERRA2
23.53666667,92.6975,2024-05-28,0.93,NASA_POWER_MERRA2
23.54166667,92.70194444,2024-05-28,0.93,NASA_POWER_MERRA2
23.54277778,92.70333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.52944444,92.72944444,2024-05-28,0.93,NASA_POWER_MERRA2
23.53083333,92.73055556,2024-05-28,0.93,NASA_POWER_MERRA2
23.53111111,92.73361111,2024-05-28,0.93,NASA_POWER_MERRA2
23.53083333,92.73333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.56388889,92.70805556,2024-05-28,0.93,NASA_POWER_MERRA2
23.56416667,92.70805556,2024-05-28,0.93,NASA_POWER_MERRA2
23.565,92.70777778,2024-05-28,0.93,NASA_POWER_MERRA2
23.56666667,92.70888889,2024-05-28,0.93,NASA_POWER_MERRA2
23.77305556,92.74361111,2024-05-28,0.95,NASA_POWER_MERRA2
23.77472222,92.76194444,2024-05-28,0.95,NASA_POWER_MERRA2
23.77361111,92.76111111,2024-05-28,0.95,NASA_POWER_MERRA2
23.74861111,92.73861111,2024-05-28,0.93,NASA_POWER_MERRA2
23.61,92.72083333,2024-05-28,0.93,NASA_POWER_MERRA2
23.5925,92.71666667,2024-05-28,0.93,NASA_POWER_MERRA2
23.58722222,92.71361111,2024-05-28,0.93,NASA_POWER_MERRA2
23.57694444,92.71305556,2024-05-28,0.93,NASA_POWER_MERRA2
23.58027778,92.715,2024-05-28,0.93,NASA_POWER_MERRA2
23.58138889,92.71416667,2024-05-28,0.93,NASA_POWER_MERRA2
23.58694444,92.7175,2024-05-28,0.93,NASA_POWER_MERRA2
23.58583333,92.71638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.58638889,92.71583333,2024-05-28,0.93,NASA_POWER_MERRA2
23.65388889,92.72444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.65416667,92.71777778,2024-05-28,0.93,NASA_POWER_MERRA2
23.655,92.71444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.65416667,92.69,2024-05-28,0.93,NASA_POWER_MERRA2
23.66055556,92.67277778,2024-05-28,0.93,NASA_POWER_MERRA2
23.66083333,92.67277778,2024-05-28,0.93,NASA_POWER_MERRA2
23.65777778,92.67444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.65861111,92.70583333,2024-05-28,0.93,NASA_POWER_MERRA2
23.68143611,92.72144167,2024-05-28,0.93,NASA_POWER_MERRA2
23.73555556,92.78833333,2024-05-28,0.93,NASA_POWER_MERRA2
23.72694444,92.79527778,2024-05-28,0.93,NASA_POWER_MERRA2
23.73277778,92.79722222,2024-05-28,0.93,NASA_POWER_MERRA2
23.73416667,92.79861111,2024-05-28,0.93,NASA_POWER_MERRA2
23.74555556,92.79444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.73666667,92.79722222,2024-05-28,0.93,NASA_POWER_MERRA2
23.73638889,92.79805556,2024-05-28,0.93,NASA_POWER_MERRA2
23.73583333,92.79888889,2024-05-28,0.93,NASA_POWER_MERRA2
23.73638889,92.8,2024-05-28,0.93,NASA_POWER_MERRA2
23.73555556,92.80027778,2024-05-28,0.93,NASA_POWER_MERRA2
23.71972222,92.79777778,2024-05-28,0.93,NASA_POWER_MERRA2
23.72222222,92.80138889,2024-05-28,0.93,NASA_POWER_MERRA2
23.73305556,92.84777778,2024-05-28,0.93,NASA_POWER_MERRA2
23.76083333,92.8475,2024-05-28,0.94,NASA_POWER_MERRA2
23.86972222,92.87611111,2024-05-28,0.94,NASA_POWER_MERRA2
23.80750556,92.83417222,2024-05-28,0.94,NASA_POWER_MERRA2
23.47694444,92.857846,2024-05-28,0.93,NASA_POWER_MERRA2
23.471041,92.85503,2024-05-28,0.93,NASA_POWER_MERRA2
23.465558,92.855991,2024-05-28,0.93,NASA_POWER_MERRA2
23.463164,92.854672,2024-05-28,0.93,NASA_POWER_MERRA2
23.31259,92.856415,2024-05-28,0.93,NASA_POWER_MERRA2
23.288812,92.864763,2024-05-28,0.93,NASA_POWER_MERRA2
23.281264,92.869279,2024-05-28,0.93,NASA_POWER_MERRA2
23.379441,92.844081,2024-05-28,0.93,NASA_POWER_MERRA2
23.38151,92.844938,2024-05-28,0.93,NASA_POWER_MERRA2
23.382175,92.843876,2024-05-28,0.93,NASA_POWER_MERRA2
23.382772,92.845187,2024-05-28,0.93,NASA_POWER_MERRA2
23.381533,92.854115,2024-05-28,0.93,NASA_POWER_MERRA2
23.387941,92.842291,2024-05-28,0.93,NASA_POWER_MERRA2
23.237077,92.910043,2024-05-28,0.89,NASA_POWER_MERRA2
23.126631,93.064946,2024-05-28,0.89,NASA_POWER_MERRA2
22.91452778,92.89333333,2022-11-14,0.69,NASA_POWER_MERRA2
23.65530556,92.7025,2022-04-05,0.41,NASA_POWER_MERRA2
23.70827778,92.71711111,2022-07-23,0.86,NASA_POWER_MERRA2
23.73053889,92.716019,2018-06-22,0.94,NASA_POWER_MERRA2
23.59944444,92.72019444,2023-06-09,0.71,NASA_POWER_MERRA2
23.51980556,92.70066667,2023-08-13,0.88,NASA_POWER_MERRA2
24.27138889,92.96,2023-07-24,0.79,NASA_POWER_MERRA2
24.18561111,92.94536111,2013-08-15,0.9,NASA_POWER_MERRA2
23.86638889,92.88138889,2022-10-02,0.81,NASA_POWER_MERRA2
23.57166667,92.71083333,2023-06-09,0.71,NASA_POWER_MERRA2
23.58388889,92.71722222,2023-08-08,0.92,NASA_POWER_MERRA2
23.58591667,92.71777778,2023-07-25,0.74,NASA_POWER_MERRA2
23.55944444,92.70833333,2023-07-06,0.8,NASA_POWER_MERRA2
23.54380556,92.70136111,2023-08-06,0.88,NASA_POWER_MERRA2
23.54027778,92.70138889,2023-08-06,0.88,NASA_POWER_MERRA2
23.53986111,92.70063889,2023-08-06,0.88,NASA_POWER_MERRA2
23.535,92.69694444,2023-07-28,0.75,NASA_POWER_MERRA2
23.53333333,92.69722222,2023-08-02,0.75,NASA_POWER_MERRA2
23.52972222,92.69611111,2023-08-03,0.88,NASA_POWER_MERRA2
23.49991667,92.70136111,2023-06-02,0.48,NASA_POWER_MERRA2
23.5,92.70111111,2023-08-09,0.89,NASA_POWER_MERRA2
23.78138889,92.67638889,2023-10-25,0.84,NASA_POWER_MERRA2
23.93194444,92.65222222,2023-09-17,0.86,NASA_POWER_MERRA2
23.93027778,92.6525,2023-09-17,0.86,NASA_POWER_MERRA2
23.05805556,92.67583333,2023-08-12,0.92,NASA_POWER_MERRA2
23.0475,92.67166667,2023-09-12,0.93,NASA_POWER_MERRA2
23.05222222,92.67027778,2023-09-12,0.93,NASA_POWER_MERRA2
23.03016667,92.67336111,2023-09-12,0.93,NASA_POWER_MERRA2
23.02280556,92.67255556,2023-09-17,0.91,NASA_POWER_MERRA2
23.00638889,92.67691667,2023-07-23,0.78,NASA_POWER_MERRA2
23.91777778,92.73805556,2023-09-27,0.9,NASA_POWER_MERRA2
23.89638889,92.73638889,2023-09-27,0.9,NASA_POWER_MERRA2
23.60861111,92.85055556,2024-05-28,0.93,NASA_POWER_MERRA2
23.73305556,92.75,2024-07-22,0.89,NASA_POWER_MERRA2
23.73222222,92.75,2024-05-28,0.93,NASA_POWER_MERRA2
23.73194444,92.75,2024-05-28,0.93,NASA_POWER_MERRA2
23.74083333,92.74111111,2024-05-28,0.93,NASA_POWER_MERRA2
23.74916667,92.7375,2024-06-30,0.94,NASA_POWER_MERRA2
23.76972222,92.74472222,2024-05-28,0.95,NASA_POWER_MERRA2
23.76388889,92.73388889,2024-09-26,0.92,NASA_POWER_MERRA2
23.76055556,92.73194444,2024-07-02,0.97,NASA_POWER_MERRA2
23.73888889,92.71472222,2024-08-21,0.98,NASA_POWER_MERRA2
23.74916667,92.69416667,2024-05-28,0.93,NASA_POWER_MERRA2
23.74194444,92.71305556,2024-08-21,0.98,NASA_POWER_MERRA2
23.74388889,92.71222222,2024-07-20,0.9,NASA_POWER_MERRA2
23.74722222,92.71805556,2024-07-02,0.97,NASA_POWER_MERRA2
23.69277778,92.72055556,2024-05-28,0.93,NASA_POWER_MERRA2
23.69777778,92.71944444,2024-09-20,0.91,NASA_POWER_MERRA2
23.69972222,92.7175,2024-06-20,0.92,NASA_POWER_MERRA2
23.70972222,92.72222222,2024-05-28,0.93,NASA_POWER_MERRA2
23.68916667,92.72055556,2024-05-28,0.93,NASA_POWER_MERRA2
23.70277778,92.72083333,2024-07-02,0.97,NASA_POWER_MERRA2
23.7025,92.72138889,2024-07-02,0.97,NASA_POWER_MERRA2
23.69805556,92.72277778,2024-07-02,0.97,NASA_POWER_MERRA2
23.69361111,92.7225,2024-06-28,0.92,NASA_POWER_MERRA2
23.66055556,92.72527778,2024-05-28,0.93,NASA_POWER_MERRA2
23.66,92.72638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.65527778,92.72694444,2024-05-28,0.93,NASA_POWER_MERRA2
23.65138889,92.72694444,2024-05-28,0.93,NASA_POWER_MERRA2
23.64555556,92.72444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.64166667,92.72416667,2024-05-28,0.93,NASA_POWER_MERRA2
23.64083333,92.72472222,2024-05-28,0.93,NASA_POWER_MERRA2
23.6375,92.72277778,2024-05-28,0.93,NASA_POWER_MERRA2
23.62611111,92.72638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.6325,92.72388889,2024-05-28,0.93,NASA_POWER_MERRA2
23.62972222,92.72555556,2024-05-28,0.93,NASA_POWER_MERRA2
23.61611111,92.71722222,2024-05-28,0.93,NASA_POWER_MERRA2
23.61861111,92.72611111,2024-05-28,0.93,NASA_POWER_MERRA2
23.60555556,92.725,2024-05-28,0.93,NASA_POWER_MERRA2
23.58694444,92.8175,2024-08-25,0.95,NASA_POWER_MERRA2
23.59194444,92.75055556,2024-05-28,0.93,NASA_POWER_MERRA2
23.595,92.81611111,2024-05-28,0.93,NASA_POWER_MERRA2
23.60861111,92.80972222,2024-05-28,0.93,NASA_POWER_MERRA2
23.60972222,92.80916667,2024-05-28,0.93,NASA_POWER_MERRA2
23.61361111,92.80777778,2024-05-28,0.93,NASA_POWER_MERRA2
23.61222222,92.80527778,2024-05-28,0.93,NASA_POWER_MERRA2
23.61138889,92.80333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.60972222,92.79972222,2024-07-02,0.97,NASA_POWER_MERRA2
23.615,92.79222222,2024-05-28,0.93,NASA_POWER_MERRA2
23.61583333,92.79111111,2023-09-23,0.91,NASA_POWER_MERRA2
23.61861111,92.79,2024-05-28,0.93,NASA_POWER_MERRA2
23.62333333,92.78888889,2024-05-28,0.93,NASA_POWER_MERRA2
23.62361111,92.78888889,2024-08-28,0.95,NASA_POWER_MERRA2
23.62527778,92.78638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.60111111,92.75888889,2024-05-26,0.77,NASA_POWER_MERRA2
23.59055556,92.71611111,2024-05-28,0.93,NASA_POWER_MERRA2
23.59027778,92.71583333,2024-05-28,0.93,NASA_POWER_MERRA2
23.57138889,92.70972222,2024-05-28,0.93,NASA_POWER_MERRA2
23.55388889,92.70472222,2024-05-28,0.93,NASA_POWER_MERRA2
23.55444444,92.70527778,2024-05-28,0.93,NASA_POWER_MERRA2
23.5625,92.70777778,2024-08-25,0.97,NASA_POWER_MERRA2
23.56555556,92.7075,2024-07-19,0.91,NASA_POWER_MERRA2
23.55,92.70444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.53222222,92.735,2024-05-28,0.93,NASA_POWER_MERRA2
23.53555556,92.72333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.53805556,92.71861111,2024-05-29,0.83,NASA_POWER_MERRA2
23.54833333,92.71083333,2024-05-28,0.93,NASA_POWER_MERRA2
23.545,92.70333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.53694444,92.6975,2024-05-28,0.93,NASA_POWER_MERRA2
23.53555556,92.69694444,2024-05-28,0.93,NASA_POWER_MERRA2
23.53027778,92.69666667,2024-05-28,0.93,NASA_POWER_MERRA2
23.52861111,92.6975,2024-05-28,0.93,NASA_POWER_MERRA2
23.52777778,92.69861111,2024-05-28,0.93,NASA_POWER_MERRA2
23.52277778,92.70277778,2024-05-28,0.93,NASA_POWER_MERRA2
23.51944444,92.70055556,2024-09-25,0.96,NASA_POWER_MERRA2
23.51444444,92.69805556,2024-05-28,0.93,NASA_POWER_MERRA2
23.51055556,92.69972222,2024-05-28,0.93,NASA_POWER_MERRA2
23.50861111,92.69805556,2024-05-28,0.93,NASA_POWER_MERRA2
23.50694444,92.69638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.50527778,92.6975,2024-05-28,0.93,NASA_POWER_MERRA2
23.55027778,92.70444444,2024-05-28,0.93,NASA_POWER_MERRA2
23.54277778,92.67638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.53944444,92.66527778,2024-05-28,0.93,NASA_POWER_MERRA2
23.53888889,92.6625,2024-05-28,0.93,NASA_POWER_MERRA2
23.53944444,92.65888889,2024-05-28,0.93,NASA_POWER_MERRA2
23.53611111,92.65527778,2024-05-28,0.93,NASA_POWER_MERRA2
23.52694444,92.65444444,2024-09-20,0.91,NASA_POWER_MERRA2
23.52583333,92.63861111,2024-06-02,0.82,NASA_POWER_MERRA2
23.45083333,92.6825,2024-05-28,0.93,NASA_POWER_MERRA2
23.44805556,92.68333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.44333333,92.68527778,2024-05-28,0.93,NASA_POWER_MERRA2
23.41694444,92.71805556,2024-05-28,0.93,NASA_POWER_MERRA2
23.41,92.74944444,2024-05-28,0.93,NASA_POWER_MERRA2
23.37972222,92.75166667,2024-05-28,0.93,NASA_POWER_MERRA2
23.43194444,92.76083333,2024-05-28,0.93,NASA_POWER_MERRA2
23.48555556,92.70305556,2024-05-28,0.93,NASA_POWER_MERRA2
23.66194444,92.85416667,2024-11-12,0.82,NASA_POWER_MERRA2
23.68277778,92.8575,2024-05-28,0.93,NASA_POWER_MERRA2
23.68305556,92.8575,2024-05-28,0.93,NASA_POWER_MERRA2
23.71388889,92.85722222,2024-07-02,0.96,NASA_POWER_MERRA2
23.68638889,92.85833333,2024-05-28,0.93,NASA_POWER_MERRA2
23.69472222,92.85972222,2024-05-28,0.93,NASA_POWER_MERRA2
23.71416667,92.85805556,2024-05-28,0.93,NASA_POWER_MERRA2
23.72722222,92.85472222,2024-05-28,0.93,NASA_POWER_MERRA2
23.72972222,92.85305556,2024-05-28,0.93,NASA_POWER_MERRA2
23.73111111,92.84638889,2024-05-28,0.93,NASA_POWER_MERRA2
23.73361111,92.84305556,2024-05-28,0.93,NASA_POWER_MERRA2
23.73833333,92.81333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.73694444,92.81361111,2024-07-02,0.96,NASA_POWER_MERRA2
23.73472222,92.81333333,2024-05-28,0.93,NASA_POWER_MERRA2
23.73055556,92.75861111,2024-05-28,0.93,NASA_POWER_MERRA2
23.72916667,92.76583333,2024-07-02,0.97,NASA_POWER_MERRA2
23.73027778,92.76861111,2024-08-28,0.95,NASA_POWER_MERRA2
23.73222222,92.76555556,2024-07-02,0.97,NASA_POWER_MERRA2
23.73794444,92.78613889,2024-07-02,0.97,NASA_POWER_MERRA2
23.7375,92.78805556,2024-07-02,0.97,NASA_POWER_MERRA2
23.73388889,92.79388889,2024-07-02,0.97,NASA_POWER_MERRA2
23.72138889,92.79944444,2024-07-02,0.97,NASA_POWER_MERRA2
23.72138889,92.85777778,2024-07-02,0.96,NASA_POWER_MERRA2
23.72083333,92.86472222,2024-07-02,0.96,NASA_POWER_MERRA2
23.71166667,92.87833333,2024-07-02,0.96,NASA_POWER_MERRA2
23.71111111,92.87861111,2024-06-28,0.9,NASA_POWER_MERRA2
23.70333333,92.87638889,2024-07-18,0.89,NASA_POWER_MERRA2
23.73361111,92.84833333,2024-06-07,0.84,NASA_POWER_MERRA2
23.735,92.85666667,2024-07-02,0.96,NASA_POWER_MERRA2
23.73666667,92.85611111,2024-07-02,0.96,NASA_POWER_MERRA2
23.73583333,92.85194444,2024-05-28,0.93,NASA_POWER_MERRA2
23.74416667,92.85555556,2024-09-25,0.97,NASA_POWER_MERRA2
23.74361111,92.85416667,2024-09-25,0.97,NASA_POWER_MERRA2
23.76111111,92.84777778,2024-07-02,0.97,NASA_POWER_MERRA2
23.76527778,92.85,2024-07-02,0.97,NASA_POWER_MERRA2
23.76861111,92.85138889,2024-07-02,0.97,NASA_POWER_MERRA2
23.77777778,92.8479,2024-05-28,0.94,NASA_POWER_MERRA2
23.774,92.848,2024-06-28,0.92,NASA_POWER_MERRA2
23.7775,92.84833333,2024-05-28,0.94,NASA_POWER_MERRA2
23.77833333,92.84666667,2024-05-28,0.94,NASA_POWER_MERRA2
23.77166667,92.84805556,2023-07-23,0.71,NASA_POWER_MERRA2
23.77361111,92.84944444,2024-05-28,0.94,NASA_POWER_MERRA2
23.82638889,92.8325,2024-05-28,0.94,NASA_POWER_MERRA2
23.83277778,92.8325,2024-07-02,0.97,NASA_POWER_MERRA2
23.83888889,92.83194444,2024-07-02,0.97,NASA_POWER_MERRA2
23.84777778,92.83694444,2024-05-28,0.94,NASA_POWER_MERRA2
23.85194444,92.83305556,2024-09-25,0.97,NASA_POWER_MERRA2
23.86222222,92.83666667,2024-07-02,0.97,NASA_POWER_MERRA2
23.87694444,92.84,2024-07-02,0.97,NASA_POWER_MERRA2
23.87777778,92.84083333,2024-09-25,0.97,NASA_POWER_MERRA2
23.88583333,92.85055556,2024-09-28,0.89,NASA_POWER_MERRA2
23.89277778,92.85083333,2024-09-28,0.89,NASA_POWER_MERRA2
23.89138889,92.84888889,2024-07-02,0.97,NASA_POWER_MERRA2
23.89305556,92.84722222,2024-09-28,0.89,NASA_POWER_MERRA2
23.88361111,92.85305556,2024-08-17,0.91,NASA_POWER_MERRA2
23.88527778,92.8575,2024-09-25,0.97,NASA_POWER_MERRA2
23.76972222,92.76,2024-07-02,0.97,NASA_POWER_MERRA2
24.03503889,93.54139444,2024-09-28,0.8,NASA_POWER_MERRA2
24.05808333,93.49808333,2024-10-07,0.83,NASA_POWER_MERRA2
24.04531667,93.49220278,2024-10-07,0.83,NASA_POWER_MERRA2
24.090025,93.54191667,2024-10-07,0.83,NASA_POWER_MERRA2
24.10864167,93.54198333,2024-09-28,0.8,NASA_POWER_MERRA2
24.12682222,93.54013889,2024-09-28,0.8,NASA_POWER_MERRA2
24.12715278,93.53351389,2024-10-07,0.83,NASA_POWER_MERRA2
24.17180556,93.54406667,2024-07-02,0.91,NASA_POWER_MERRA2
24.18291667,93.53441944,2024-07-02,0.91,NASA_POWER_MERRA2
24.18566111,93.53935278,2024-07-02,0.91,NASA_POWER_MERRA2
24.24449722,93.55275833,2024-07-02,0.91,NASA_POWER_MERRA2
24.24755556,93.54809722,2024-07-02,0.91,NASA_POWER_MERRA2
24.28840278,93.58591389,2024-08-13,0.87,NASA_POWER_MERRA2
24.29982222,93.59040833,2024-08-13,0.87,NASA_POWER_MERRA2
24.30768611,93.58120556,2024-08-13,0.87,NASA_POWER_MERRA2
24.30711944,93.59375833,2024-08-13,0.87,NASA_POWER_MERRA2
24.33915833,93.66233611,2024-08-13,0.87,NASA_POWER_MERRA2
24.33331944,93.65702778,2024-08-13,0.87,NASA_POWER_MERRA2
24.33300556,93.65357222,2024-09-28,0.86,NASA_POWER_MERRA2
24.3309,93.66054444,2024-08-13,0.87,NASA_POWER_MERRA2
24.32773611,93.57937222,2024-07-02,0.95,NASA_POWER_MERRA2
24.39255556,93.65468611,2024-08-13,0.87,NASA_POWER_MERRA2
24.49112222,93.62215556,2024-08-13,0.87,NASA_POWER_MERRA2
24.48458889,93.58781944,2024-08-13,0.87,NASA_POWER_MERRA2
24.492825,93.58643611,2024-09-28,0.86,NASA_POWER_MERRA2
24.51785556,93.55086944,2024-08-13,0.87,NASA_POWER_MERRA2
24.52308611,93.57206944,2024-09-28,0.86,NASA_POWER_MERRA2
24.450125,93.35963889,2024-08-08,0.9,NASA_POWER_MERRA2
24.48857222,93.36792222,2024-09-28,0.88,NASA_POWER_MERRA2
24.54263333,93.39741944,2024-08-18,0.9,NASA_POWER_MERRA2
24.60002222,93.37166389,2024-10-21,0.88,NASA_POWER_MERRA2
24.60067222,93.37223056,2024-10-21,0.88,NASA_POWER_MERRA2
24.60372222,93.37223056,2024-07-02,0.96,NASA_POWER_MERRA2
24.66895556,93.33700556,2024-07-02,0.96,NASA_POWER_MERRA2
24.76606111,93.30076667,2024-08-13,0.9,NASA_POWER_MERRA2
24.73838889,93.30909722,2024-08-18,0.9,NASA_POWER_MERRA2
24.72074444,93.30899167,2024-07-02,0.96,NASA_POWER_MERRA2
24.716225,93.32551389,2024-08-18,0.9,NASA_POWER_MERRA2
24.70553333,93.33064167,2024-09-28,0.88,NASA_POWER_MERRA2
24.60719444,93.46784722,2024-08-19,0.97,NASA_POWER_MERRA2
24.60853333,93.41668333,2024-08-18,0.9,NASA_POWER_MERRA2
23.09758333,93.21623333,2024-07-02,0.95,NASA_POWER_MERRA2
23.10851389,93.20975,2024-06-28,0.87,NASA_POWER_MERRA2
23.101925,93.20426111,2024-07-02,0.95,NASA_POWER_MERRA2
23.10184722,93.20138889,2024-09-28,0.92,NASA_POWER_MERRA2
23.09759444,93.21089444,2024-07-02,0.95,NASA_POWER_MERRA2
23.09561111,93.20786389,2024-05-28,0.89,NASA_POWER_MERRA2
23.10100556,93.19393611,2024-07-02,0.95,NASA_POWER_MERRA2
23.0983,93.17597222,2024-07-02,0.95,NASA_POWER_MERRA2
23.110975,93.21260278,2024-05-28,0.89,NASA_POWER_MERRA2
23.25986389,93.16155278,2024-10-28,0.87,NASA_POWER_MERRA2
23.25828611,93.15288333,2024-11-28,0.73,NASA_POWER_MERRA2
23.26126111,93.15070556,2024-11-28,0.73,NASA_POWER_MERRA2
23.27598056,93.14351667,2024-07-02,0.96,NASA_POWER_MERRA2
23.27663889,93.14375,2024-07-02,0.96,NASA_POWER_MERRA2
23.281075,93.144075,2024-07-02,0.96,NASA_POWER_MERRA2
23.32829167,93.12184167,2024-09-28,0.91,NASA_POWER_MERRA2
23.33529167,93.11214167,2024-07-02,0.96,NASA_POWER_MERRA2
23.41421944,93.10569167,2024-08-13,0.91,NASA_POWER_MERRA2
23.50882222,93.09170278,2024-07-02,0.96,NASA_POWER_MERRA2
23.54130278,93.10256944,2024-09-12,0.91,NASA_POWER_MERRA2
23.54600556,93.09247222,2024-09-12,0.91,NASA_POWER_MERRA2
23.54286944,93.08539722,2024-09-12,0.91,NASA_POWER_MERRA2
23.56332778,93.10553333,2024-10-22,0.89,NASA_POWER_MERRA2
23.56785,93.10472222,2024-09-12,0.91,NASA_POWER_MERRA2
23.56413333,93.11378889,2024-09-12,0.91,NASA_POWER_MERRA2
23.56233889,93.11890833,2024-09-12,0.91,NASA_POWER_MERRA2
23.56238611,93.12376667,2024-09-12,0.91,NASA_POWER_MERRA2
23.56404167,93.10752222,2024-09-12,0.91,NASA_POWER_MERRA2
23.56145278,93.10908889,2024-09-12,0.91,NASA_POWER_MERRA2
23.55881111,93.10900556,2024-09-12,0.91,NASA_POWER_MERRA2
23.5356,93.10656944,2024-09-13,0.92,NASA_POWER_MERRA2
23.34297778,93.057775,2024-09-13,0.92,NASA_POWER_MERRA2
23.35406111,93.04156111,2024-09-28,0.91,NASA_POWER_MERRA2
23.35958611,93.04477222,2024-09-28,0.91,NASA_POWER_MERRA2
23.36556111,93.05125278,2024-07-09,0.92,NASA_POWER_MERRA2
23.36966389,93.04609444,2024-07-09,0.92,NASA_POWER_MERRA2
23.03821667,93.12529444,2024-09-17,0.92,NASA_POWER_MERRA2
23.54294167,93.23821667,2024-09-24,0.91,NASA_POWER_MERRA2
24.55205833,93.25569167,2024-07-09,0.93,NASA_POWER_MERRA2
24.599425,93.30004722,2024-08-24,0.95,NASA_POWER_MERRA2
24.60921944,93.30050278,2024-09-24,0.84,NASA_POWER_MERRA2
24.64528611,93.28593611,2024-09-24,0.84,NASA_POWER_MERRA2
24.02205833,93.29369167,2024-09-24,0.86,NASA_POWER_MERRA2
23.01689167,93.283175,2024-09-24,0.94,NASA_POWER_MERRA2
24.02782222,93.28944444,2024-07-02,0.97,NASA_POWER_MERRA2
24.04014167,93.2915,2024-07-02,0.97,NASA_POWER_MERRA2
24.03980278,93.29373889,2024-07-02,0.97,NASA_POWER_MERRA2
24.05823611,93.28901944,2024-07-02,0.97,NASA_POWER_MERRA2
24.09210556,93.29866667,2024-09-24,0.86,NASA_POWER_MERRA2
24.12428889,93.318525,2024-07-02,0.97,NASA_POWER_MERRA2
24.297775,93.34159722,2024-09-24,0.84,NASA_POWER_MERRA2
24.35137778,93.34095556,2024-09-24,0.84,NASA_POWER_MERRA2
23.631219,93.118033,2024-08-15,0.9,NASA_POWER_MERRA2
23.62418333,93.14208611,2024-08-15,0.9,NASA_POWER_MERRA2
23.56672222,93.13764444,2024-07-09,0.92,NASA_POWER_MERRA2
24.04014167,93.2915,2024-07-02,0.97,NASA_POWER_MERRA2
24.57467222,93.14389722,2024-07-09,0.93,NASA_POWER_MERRA2
24.56917222,93.14073611,2024-07-02,0.96,NASA_POWER_MERRA2
24.5606,93.13071389,2024-07-07,0.94,NASA_POWER_MERRA2
24.55987778,93.12541667,2024-07-07,0.94,NASA_POWER_MERRA2
24.08927222,93.12408611,2024-09-28,0.89,NASA_POWER_MERRA2
24.10641389,93.12339944,2024-09-28,0.89,NASA_POWER_MERRA2
24.10710778,93.11535444,2024-07-07,0.94,NASA_POWER_MERRA2
24.10015917,93.10461389,2024-09-24,0.86,NASA_POWER_MERRA2
24.11104722,93.10374167,2024-09-24,0.86,NASA_POWER_MERRA2
24.10506389,93.09593611,2024-09-24,0.86,NASA_POWER_MERRA2
24.10743611,93.09532222,2024-09-24,0.86,NASA_POWER_MERRA2
24.10687222,93.08849722,2024-09-24,0.86,NASA_POWER_MERRA2
23.24231111,93.17726667,2024-07-17,0.89,NASA_POWER_MERRA2
23.24500833,93.17587222,2024-09-24,0.94,NASA_POWER_MERRA2
23.24454722,93.17027222,2024-07-19,0.89,NASA_POWER_MERRA2
23.20960722,93.13104722,2024-07-02,0.95,NASA_POWER_MERRA2
23.21068583,93.1212325,2024-07-02,0.95,NASA_POWER_MERRA2
23.49216111,93.23695,2024-07-17,0.9,NASA_POWER_MERRA2
24.15364444,93.02183611,2024-06-07,0.85,NASA_POWER_MERRA2
24.15817222,93.02488611,2024-09-28,0.89,NASA_POWER_MERRA2
24.23419444,93.02469167,2024-09-28,0.89,NASA_POWER_MERRA2
24.32836667,93.00923056,2024-09-28,0.88,NASA_POWER_MERRA2
24.40520278,93.06672222,2024-07-09,0.93,NASA_POWER_MERRA2
24.4259,93.13580556,2024-05-28,0.94,NASA_POWER_MERRA2
24.65409167,93.204625,2024-07-17,0.9,NASA_POWER_MERRA2
24.65018056,93.20256667,2024-07-17,0.9,NASA_POWER_MERRA2
24.6273,93.20404444,2024-07-17,0.9,NASA_POWER_MERRA2
24.58605,93.21056389,2024-09-24,0.84,NASA_POWER_MERRA2
24.577475,93.19105,2024-10-22,0.88,NASA_POWER_MERRA2
24.56062778,93.18938889,2024-07-07,0.94,NASA_POWER_MERRA2
24.5716,93.17273056,2024-06-12,0.88,NASA_POWER_MERRA2
24.56925833,93.177275,2024-05-28,0.94,NASA_POWER_MERRA2
24.57296389,93.17700556,2024-07-07,0.94,NASA_POWER_MERRA2
